FID,feat_code,shape_area,shape_leng,source_id,status,sub_code,centroid_x,centroid_y
7558,5000.000000000000000,5359.971437930000320,567.306033369000033,11500000386.000000000000000,Unchanged,500000.000000000000000,-73.812784617800006,40.790738515999998
7559,5000.000000000000000,29966.114979499998299,1372.595405399999891,11500000387.000000000000000,Unchanged,500000.000000000000000,-73.774871739899993,40.790952577799999
7560,5000.000000000000000,3535.386851960000058,259.685199688000012,11500000400.000000000000000,Unchanged,500000.000000000000000,-73.856828388500006,40.758689863699999
7561,5000.000000000000000,5736.054930969999987,331.959123225999974,11500000437.000000000000000,Unchanged,500000.000000000000000,-73.841063828399996,40.783225252699999
7562,5000.000000000000000,31411.314918299998681,1855.301858970000012,11500000388.000000000000000,Unchanged,500000.000000000000000,-73.798948417800005,40.791661325100002
7563,5000.000000000000000,16452.161076299998967,1002.922817890000033,11500000389.000000000000000,Unchanged,500000.000000000000000,-73.798279886800003,40.791372803000002
7564,5000.000000000000000,24529.276798200000485,753.338383542999964,11500000390.000000000000000,Unchanged,500000.000000000000000,-73.776798078300004,40.791205497500002
7565,5000.000000000000000,15328.023854799999754,1054.312902160000021,11500000401.000000000000000,Unchanged,500000.000000000000000,-73.824608743200002,40.777650717800000
7566,5000.000000000000000,2047.904028310000058,185.497341111999987,16500001408.000000000000000,New,500000.000000000000000,-74.149593821300002,40.622542146900003
7567,5000.000000000000000,12375.027648600000248,748.946795502999976,11500000391.000000000000000,Updated,500000.000000000000000,-73.796691128700004,40.791623275399999
7568,5000.000000000000000,13062.343368800000462,528.887106152999991,11500000392.000000000000000,Unchanged,500000.000000000000000,-73.795892175500001,40.791748597900003
7569,5000.000000000000000,6267.329451849999714,383.380435064999972,11500000393.000000000000000,Unchanged,500000.000000000000000,-73.799627086100003,40.791845464600001
7570,5000.000000000000000,8618.478038420000303,459.715807509999991,11500000394.000000000000000,Unchanged,500000.000000000000000,-73.814163050600001,40.791958126099999
7571,5000.000000000000000,6844.471546359999593,350.194055672999980,11500000395.000000000000000,Unchanged,500000.000000000000000,-73.839189456000000,40.792036637800003
7572,5000.000000000000000,7373.568306029999803,454.217443447999983,11500000396.000000000000000,Unchanged,500000.000000000000000,-73.807608354600006,40.792198418300003
7573,5000.000000000000000,8016.809166959999857,444.619995070000016,11500000397.000000000000000,Unchanged,500000.000000000000000,-73.799644154899994,40.792479380300001
7574,5000.000000000000000,8129.408171330000187,390.045738953000011,11500000398.000000000000000,Unchanged,500000.000000000000000,-73.848990830899993,40.780386963399998
7575,5000.000000000000000,79203.983723099998315,2475.461514399999942,11500000403.000000000000000,Unchanged,500000.000000000000000,-73.866579866400002,40.768223849599998
7576,5000.000000000000000,13993.071540900000400,494.174676029000011,11500000404.000000000000000,Unchanged,500000.000000000000000,-73.848375500200007,40.775669543100001
7577,5000.000000000000000,3846.191012790000059,266.612966197999981,11500000405.000000000000000,Unchanged,500000.000000000000000,-73.846372105800000,40.777883734299998
7578,5000.000000000000000,4846.062991400000101,313.234665243999984,11500000406.000000000000000,Unchanged,500000.000000000000000,-73.846319211600004,40.779855969499998
7579,5000.000000000000000,59176.725221699998656,2005.942421030000105,11500000407.000000000000000,Unchanged,500000.000000000000000,-73.829353731300003,40.773005331900002
7580,5000.000000000000000,5069.897284550000222,426.700655396999991,11500000408.000000000000000,Unchanged,500000.000000000000000,-73.830543067999997,40.768384162399997
7581,5000.000000000000000,10025.772039800000130,506.387268514000027,11500000438.000000000000000,Unchanged,500000.000000000000000,-73.840712014199994,40.783150866400000
7582,5000.000000000000000,3012.264835989999938,285.895750489000022,16500001423.000000000000000,New,500000.000000000000000,-74.075562759199997,40.633998129900000
7583,5000.000000000000000,11817.421560099999624,1040.302058739999893,11500000412.000000000000000,Updated,500000.000000000000000,-73.824880494799999,40.768927304400002
7584,5000.000000000000000,13870.317571600000520,910.182100095000010,11500000413.000000000000000,Unchanged,500000.000000000000000,-73.823613696199999,40.768728895199999
7585,5000.000000000000000,11622.615619899999729,561.268564485999946,11500000414.000000000000000,Unchanged,500000.000000000000000,-73.846135508800003,40.775104175199999
7586,5000.000000000000000,6789.374710090000008,393.489805295999986,11500000415.000000000000000,Updated,500000.000000000000000,-73.826119997199996,40.762516644599998
7587,5000.000000000000000,13431.461554800000158,915.266956276999963,11500000416.000000000000000,Updated,500000.000000000000000,-73.822652576099998,40.766263831099998
7588,5000.000000000000000,8095.965405230000215,678.060458087000029,11500000417.000000000000000,Unchanged,500000.000000000000000,-73.824209984700005,40.765001831600003
7589,5000.000000000000000,4033.506233210000119,277.203203348999978,11500000418.000000000000000,Updated,500000.000000000000000,-73.823822095099999,40.765081679799998
7590,5000.000000000000000,6029.710984180000196,612.841062339000018,11500000419.000000000000000,Unchanged,500000.000000000000000,-73.795265354700007,40.758112924000002
7591,5000.000000000000000,4645.335384830000294,328.030372965000026,11500000420.000000000000000,Unchanged,500000.000000000000000,-73.804338407000003,40.760574834899998
7592,5000.000000000000000,9287.789949969999725,483.173153743999990,11500000421.000000000000000,Unchanged,500000.000000000000000,-73.798212275200001,40.759285388899997
7593,5000.000000000000000,2605.022247129999869,303.496109019000016,11500000422.000000000000000,Updated,500000.000000000000000,-73.793242523900005,40.761397286099999
7594,5000.000000000000000,9055.759035459999723,443.900927448999994,11500000423.000000000000000,Unchanged,500000.000000000000000,-73.818913477199999,40.762177112600000
7595,5000.000000000000000,10799.104316200000540,821.116219204000004,11500000424.000000000000000,Unchanged,500000.000000000000000,-73.820050240100002,40.765842081800002
7596,5000.000000000000000,3139.001034989999880,284.194483204999983,11500000425.000000000000000,Unchanged,500000.000000000000000,-73.793060401199995,40.763420073399999
7597,5000.000000000000000,4444.518749779999780,320.456644461999986,11500000426.000000000000000,Unchanged,500000.000000000000000,-73.800668775399998,40.760109022999998
7598,5000.000000000000000,3214.436073599999872,328.948139143999981,11500000427.000000000000000,Updated,500000.000000000000000,-73.802179293099996,40.761454362000002
7599,5000.000000000000000,6897.715386050000234,416.872582755999986,11500000428.000000000000000,Updated,500000.000000000000000,-73.801685986099997,40.761082629400001
7600,5000.000000000000000,3367.442218119999779,248.827609708000011,11500000429.000000000000000,Updated,500000.000000000000000,-73.803045293500006,40.762344347199999
7601,5000.000000000000000,15202.657096999999339,553.070742830999961,11500000430.000000000000000,Unchanged,500000.000000000000000,-73.794336306800005,40.758542921199997
7602,5000.000000000000000,6017.954771550000260,394.110895805999974,11500000431.000000000000000,Unchanged,500000.000000000000000,-73.813058357299994,40.761635320400003
7603,5000.000000000000000,5741.581164569999601,487.321289621000005,11500000432.000000000000000,Unchanged,500000.000000000000000,-73.805783089100004,40.763483313800002
7604,5000.000000000000000,12045.613072899999679,1031.101243589999967,11500000433.000000000000000,Unchanged,500000.000000000000000,-73.815742220800004,40.759775923600003
7605,5000.000000000000000,4601.816598819999854,517.997426843999961,11500000434.000000000000000,Unchanged,500000.000000000000000,-73.799453475600004,40.762059963399999
7606,5000.000000000000000,16685.304588200000580,880.644810789999951,11500000435.000000000000000,Unchanged,500000.000000000000000,-73.812464949499997,40.789862733500001
7607,5000.000000000000000,18102.577400300000591,1219.335901740000054,11500000447.000000000000000,Updated,500000.000000000000000,-73.844367737499994,40.786028366700002
7608,5000.000000000000000,14703.952086100000088,725.038319920000049,11500000448.000000000000000,Updated,500000.000000000000000,-73.814969969399996,40.788919990700002
7609,5000.000000000000000,5954.016051560000051,321.617443321999986,11500000449.000000000000000,Unchanged,500000.000000000000000,-73.814187391100006,40.788567594000000
7610,5000.000000000000000,13493.656850800000029,667.913678416000039,11500000450.000000000000000,Unchanged,500000.000000000000000,-73.812782055800000,40.788599372999997
7611,5000.000000000000000,18183.015553599998384,1404.692995460000020,11500000451.000000000000000,Unchanged,500000.000000000000000,-73.801450686699994,40.781982117399998
7612,5000.000000000000000,3988.188271129999976,293.597556795999992,11500000452.000000000000000,Unchanged,500000.000000000000000,-73.742101549300003,40.774475418199998
7613,5000.000000000000000,4815.295826339999621,387.437405790000014,11500000453.000000000000000,Updated,500000.000000000000000,-73.775013927200007,40.779931292000001
7614,5000.000000000000000,5702.927221119999558,328.757716888000004,11500000454.000000000000000,Unchanged,500000.000000000000000,-73.774067717899996,40.769217042400001
7615,5000.000000000000000,8774.090073969999139,678.495370246999983,11500000455.000000000000000,Unchanged,500000.000000000000000,-73.784551317699993,40.758311110000001
7616,5000.000000000000000,12327.449311899999884,648.566366988000027,11500000502.000000000000000,Unchanged,500000.000000000000000,-73.845291390800000,40.772373407499998
7617,5000.000000000000000,10880.771424599999591,591.664691305000019,11500000456.000000000000000,Unchanged,500000.000000000000000,-73.783958089799995,40.757410764100001
7618,5000.000000000000000,6142.697886599999947,387.816368748999992,11500000457.000000000000000,Unchanged,500000.000000000000000,-73.783589096399993,40.757395605100001
7619,5000.000000000000000,10052.037999599999239,657.788608368000041,11500000458.000000000000000,Updated,500000.000000000000000,-73.773373748799997,40.768854532699997
7620,5000.000000000000000,9213.760153420000279,584.605893607999974,11500000459.000000000000000,Unchanged,500000.000000000000000,-73.732814568099997,40.770457752399999
7621,5000.000000000000000,6119.970368979999876,354.601528377000022,11500000460.000000000000000,Unchanged,500000.000000000000000,-73.773635869800003,40.769565511099998
7622,5000.000000000000000,3542.772063689999868,291.805217070000026,11500000461.000000000000000,Unchanged,500000.000000000000000,-73.770703417299998,40.765857996400001
7623,5000.000000000000000,12741.019959600000220,846.906338520999952,11500000462.000000000000000,Unchanged,500000.000000000000000,-73.769630087199999,40.766007947500000
7624,5000.000000000000000,28941.170451199999661,1147.013594759999933,11500000463.000000000000000,Updated,500000.000000000000000,-73.726001128600004,40.766839117300002
7625,5000.000000000000000,7329.218797579999773,543.627497288999962,11500000471.000000000000000,Unchanged,500000.000000000000000,-73.826262397099995,40.766286610199998
7626,5000.000000000000000,3963.469076830000176,315.497990892000018,11500000503.000000000000000,Unchanged,500000.000000000000000,-73.845782122599999,40.772280993400003
7627,5000.000000000000000,27778.149153300000762,1446.723704539999972,11500000464.000000000000000,Unchanged,500000.000000000000000,-73.726657993100005,40.758316093300003
7628,5000.000000000000000,18165.381686500000797,1168.970220010000048,11500000465.000000000000000,Unchanged,500000.000000000000000,-73.725204469500000,40.757265885199999
7629,5000.000000000000000,6210.928442280000127,411.638847542999997,11500000466.000000000000000,Updated,500000.000000000000000,-73.775413858899995,40.785694885500000
7630,5000.000000000000000,3150.473324799999773,245.533498962000010,11500000467.000000000000000,Unchanged,500000.000000000000000,-73.773751172000004,40.790526065400002
7631,5000.000000000000000,4024.891025439999794,279.131983857000023,11500000468.000000000000000,Unchanged,500000.000000000000000,-73.775850217100000,40.794113735200000
7632,5000.000000000000000,36368.992515300000377,1251.043169840000019,11500000469.000000000000000,Unchanged,500000.000000000000000,-73.777180236199996,40.793921649500000
7633,5000.000000000000000,11635.517818700000134,553.674493140999971,11500000470.000000000000000,Unchanged,500000.000000000000000,-73.778865856699994,40.793946534299998
7634,5000.000000000000000,3708.486519479999970,315.822005549999972,11500000482.000000000000000,Unchanged,500000.000000000000000,-73.846270287199999,40.781132057900003
7635,5000.000000000000000,25838.906564600001730,782.415210827999999,11500000472.000000000000000,Unchanged,500000.000000000000000,-73.850620890000002,40.758869214100002
7636,5000.000000000000000,8014.355120750000424,551.151954062999948,11500000473.000000000000000,Unchanged,500000.000000000000000,-73.736368637599995,40.774975621300001
7637,5000.000000000000000,16595.453491799999028,1147.829258859999982,11500000474.000000000000000,Unchanged,500000.000000000000000,-73.818094564399999,40.764938126399997
7638,5000.000000000000000,2222.426500640000086,254.133355873999989,11500000475.000000000000000,Unchanged,500000.000000000000000,-73.786009020799995,40.765609656700001
7639,5000.000000000000000,5687.768846650000341,457.619112873000006,11500000476.000000000000000,Unchanged,500000.000000000000000,-73.768558275999993,40.759295242999997
7640,5000.000000000000000,3909.368371000000025,340.294823278000024,11500000478.000000000000000,Unchanged,500000.000000000000000,-73.869935937299999,40.758154444900001
7641,5000.000000000000000,3903.417675959999997,273.734933818999991,11500000479.000000000000000,Unchanged,500000.000000000000000,-73.808843158700000,40.764496118300002
7642,5000.000000000000000,4936.831287089999933,347.454684444000009,11500000480.000000000000000,Updated,500000.000000000000000,-73.808339868499999,40.764127018700002
7643,5000.000000000000000,5466.403812440000365,338.926201264999975,11500000481.000000000000000,Unchanged,500000.000000000000000,-73.843886989200001,40.780973624900000
7644,5000.000000000000000,15311.640744000000268,731.785938032999979,11500000488.000000000000000,Unchanged,500000.000000000000000,-73.849056732099996,40.778306593799996
7645,5000.000000000000000,3440.593508450000172,331.001517678000027,11500000489.000000000000000,Unchanged,500000.000000000000000,-73.848539709999997,40.779463326600002
7646,5000.000000000000000,2872.537436229999912,322.452706873000011,11500000490.000000000000000,Unchanged,500000.000000000000000,-73.843772124099999,40.782270277400002
7647,5000.000000000000000,3061.122339569999895,241.280569702000008,11500000491.000000000000000,Updated,500000.000000000000000,-73.846270672399996,40.778745733500003
7648,5000.000000000000000,6328.376410550000401,510.944952651999984,11500000492.000000000000000,Unchanged,500000.000000000000000,-73.849256583200003,40.779445524499998
7649,5000.000000000000000,18458.366644699999597,723.060819659999993,11500000493.000000000000000,Unchanged,500000.000000000000000,-73.849420594400002,40.779639369599998
7650,5000.000000000000000,14380.065560200000618,658.933159141000033,11500000494.000000000000000,Unchanged,500000.000000000000000,-73.849212054999995,40.779893345200001
7651,5000.000000000000000,3549.064813139999842,317.667582319000019,11500000495.000000000000000,Unchanged,500000.000000000000000,-73.848146041199996,40.779835751999997
7652,5000.000000000000000,13002.391177299999981,831.722512862000031,11500000496.000000000000000,Unchanged,500000.000000000000000,-73.847507735999997,40.771543911400002
7653,5000.000000000000000,7664.343563780000295,839.552384982000035,11500000497.000000000000000,Unchanged,500000.000000000000000,-73.846816642799993,40.771674464900002
7654,5000.000000000000000,23093.153947300001164,647.264237348000051,11500000498.000000000000000,Unchanged,500000.000000000000000,-73.846146253800001,40.771629984500002
7655,5000.000000000000000,9281.458792490000633,469.947762655000020,11500000499.000000000000000,Unchanged,500000.000000000000000,-73.845800546199996,40.771614434999996
7656,5000.000000000000000,82492.371153200001572,2426.040681540000151,11500000500.000000000000000,Updated,500000.000000000000000,-73.845444754300004,40.771814226300002
7657,5000.000000000000000,9419.634257920000891,763.149917108999944,11500000501.000000000000000,Unchanged,500000.000000000000000,-73.844521820799997,40.771577384200000
7658,5000.000000000000000,10190.227174699999523,665.204911588999948,11500000504.000000000000000,Unchanged,500000.000000000000000,-73.848284969999995,40.775241749999999
7659,5000.000000000000000,4808.855071250000037,387.433424806999994,11500000505.000000000000000,Unchanged,500000.000000000000000,-73.849412631199996,40.771834797799997
7660,5000.000000000000000,2990.170413599999847,356.874815714000022,11500000506.000000000000000,Unchanged,500000.000000000000000,-73.844752128400003,40.775800441500003
7661,5000.000000000000000,4395.509384969999701,427.041007587000024,11500000507.000000000000000,Unchanged,500000.000000000000000,-73.846921530700001,40.775422523600000
7662,5000.000000000000000,3075.397848680000152,335.768616791999989,11500000508.000000000000000,Unchanged,500000.000000000000000,-73.847341957799998,40.775327372200003
7663,5000.000000000000000,8687.736409589999312,635.982982422999953,11500000509.000000000000000,Unchanged,500000.000000000000000,-73.852141389400003,40.790657416400002
7664,5000.000000000000000,3149.528188279999995,293.630108902000018,11500000510.000000000000000,Unchanged,500000.000000000000000,-73.846985558200004,40.784058102600000
7665,5000.000000000000000,3826.197741850000057,322.220295802000010,11500000511.000000000000000,Unchanged,500000.000000000000000,-73.846518768099997,40.784031697499998
7666,5000.000000000000000,2453.549538820000180,299.681400071999974,11500000512.000000000000000,Unchanged,500000.000000000000000,-73.844613515800006,40.783501770999997
7667,5000.000000000000000,3622.265420310000081,444.598434838000003,11500000513.000000000000000,Unchanged,500000.000000000000000,-73.845665454300004,40.776360130000000
7668,5000.000000000000000,2299.303083050000168,202.501329867999999,11500000514.000000000000000,Unchanged,500000.000000000000000,-73.844390044299999,40.793086829700002
7669,5000.000000000000000,3076.074384559999999,327.191466767000009,11500000515.000000000000000,Unchanged,500000.000000000000000,-73.846105824999995,40.789700647700002
7670,5000.000000000000000,4994.860560350000014,303.670641844999977,11500000516.000000000000000,Unchanged,500000.000000000000000,-73.835096264300006,40.758719506500000
7671,5000.000000000000000,4423.307808980000118,304.711425322000025,11500000517.000000000000000,Updated,500000.000000000000000,-73.844566736000004,40.759016498599998
7672,5000.000000000000000,11882.858134300000529,527.646410830000036,11500000518.000000000000000,Unchanged,500000.000000000000000,-73.835072492300000,40.759324380700001
7673,5000.000000000000000,6223.899578509999628,570.833525595999959,11500000740.000000000000000,Unchanged,500000.000000000000000,-73.814049250699995,40.788175454300003
7674,5000.000000000000000,88134.938454000002821,2274.787056210000173,11500000519.000000000000000,Updated,500000.000000000000000,-73.835766254500001,40.760807039600003
7675,5000.000000000000000,4470.578835600000275,299.905194762999997,11500000520.000000000000000,Unchanged,500000.000000000000000,-73.843560574999998,40.757283566399998
7676,5000.000000000000000,3795.673069710000163,302.106744373000026,11500000521.000000000000000,Unchanged,500000.000000000000000,-73.842804740700004,40.758767824499998
7677,5000.000000000000000,4351.640229360000376,295.196196918999988,11500000522.000000000000000,Unchanged,500000.000000000000000,-73.842255375899995,40.758610291399997
7678,5000.000000000000000,3720.045019669999874,287.524332533000006,11500000523.000000000000000,Unchanged,500000.000000000000000,-73.843268187400000,40.758635549700003
7679,5000.000000000000000,44801.554869799998414,1174.304483180000034,11500000524.000000000000000,Unchanged,500000.000000000000000,-73.841067540099999,40.761543873999997
7680,5000.000000000000000,10208.054773699999714,642.174848480000037,11500000525.000000000000000,Updated,500000.000000000000000,-73.842964353699998,40.761276191900002
7681,5000.000000000000000,2437.115609060000224,219.403354424000014,11500000526.000000000000000,Unchanged,500000.000000000000000,-73.843681929200002,40.761233792600002
7682,5000.000000000000000,3639.768843780000225,262.264827804999982,11500000527.000000000000000,Unchanged,500000.000000000000000,-73.843637475099996,40.761094522599997
7683,5000.000000000000000,9013.537490189999517,528.276970243000051,11500000528.000000000000000,Unchanged,500000.000000000000000,-73.843502113800000,40.760774905700004
7684,5000.000000000000000,9832.069426089999979,511.146522147999974,11500000529.000000000000000,Unchanged,500000.000000000000000,-73.843773851899996,40.760472209100001
7685,5000.000000000000000,5397.557232699999986,344.538029499000004,11500000530.000000000000000,Unchanged,500000.000000000000000,-73.738623913900000,40.767065009299998
7686,5000.000000000000000,11811.432672400000229,721.854632788999993,11500000531.000000000000000,Updated,500000.000000000000000,-73.768922282600002,40.760685864899997
7687,5000.000000000000000,5904.032598220000182,352.669081769999991,11500000532.000000000000000,Unchanged,500000.000000000000000,-73.769309952399993,40.763109008400001
7688,5000.000000000000000,5282.343028279999999,396.133123764000004,11500000533.000000000000000,Unchanged,500000.000000000000000,-73.768856388299994,40.763088805700001
7689,5000.000000000000000,4378.613432350000039,315.340235076999988,11500000534.000000000000000,Unchanged,500000.000000000000000,-73.768437513400002,40.762715937499998
7690,5000.000000000000000,3310.312980549999793,302.474379896000016,11500000535.000000000000000,Unchanged,500000.000000000000000,-73.768338413600006,40.762522637600000
7691,5000.000000000000000,9471.304716389999157,646.077732627000046,11500000536.000000000000000,Unchanged,500000.000000000000000,-73.786545960400005,40.771362646199997
7692,5000.000000000000000,2984.052803059999860,271.365397343999973,11500000537.000000000000000,Unchanged,500000.000000000000000,-73.788698029900004,40.765387255299999
7693,5000.000000000000000,4813.763634760000059,356.714571320999994,11500000538.000000000000000,Unchanged,500000.000000000000000,-73.788940863700006,40.765761324499998
7694,5000.000000000000000,6651.125768529999732,358.009545288000027,11500000539.000000000000000,Updated,500000.000000000000000,-73.811645045700004,40.764541611500000
7695,5000.000000000000000,3013.225738720000209,474.695680783000000,11500000540.000000000000000,Unchanged,500000.000000000000000,-73.816428198400004,40.765048423899998
7696,5000.000000000000000,2997.691659380000146,250.889582974999996,11500000541.000000000000000,Updated,500000.000000000000000,-73.815888327799996,40.765060418099999
7697,5000.000000000000000,4163.172299810000368,434.209341971000015,11500000542.000000000000000,Unchanged,500000.000000000000000,-73.809267879199993,40.759490083499998
7698,5000.000000000000000,3731.847722349999913,536.963307871999973,11500000543.000000000000000,Unchanged,500000.000000000000000,-73.815855831199997,40.762858552200001
7699,5000.000000000000000,12766.147925600000235,594.161291245000029,11500000561.000000000000000,Updated,500000.000000000000000,-73.836405255700001,40.786665596500001
7700,5000.000000000000000,3553.007247930000176,586.786002207000024,11500000544.000000000000000,Unchanged,500000.000000000000000,-73.816647149999994,40.762569657500002
7701,5000.000000000000000,6223.688222720000340,547.961479325000028,11500000545.000000000000000,Unchanged,500000.000000000000000,-73.817717925300002,40.762533558900003
7702,5000.000000000000000,3232.617548130000159,490.787262573000021,11500000546.000000000000000,Unchanged,500000.000000000000000,-73.817477034000007,40.762464920200003
7703,5000.000000000000000,6056.107366160000311,813.115843518000020,11500000547.000000000000000,Unchanged,500000.000000000000000,-73.822591058499995,40.770333504299998
7704,5000.000000000000000,4954.233931929999926,302.891315911999982,11500000549.000000000000000,Unchanged,500000.000000000000000,-73.820536341099995,40.765443988100003
7705,5000.000000000000000,6213.371576460000142,447.268751743999985,11500000550.000000000000000,Unchanged,500000.000000000000000,-73.820303338700000,40.765401689999997
7706,5000.000000000000000,4543.300707989999864,487.714915023000003,11500000551.000000000000000,Unchanged,500000.000000000000000,-73.820260852199993,40.765748631299999
7707,5000.000000000000000,3616.542265690000022,305.084783184000003,11500000552.000000000000000,Unchanged,500000.000000000000000,-73.821005386799996,40.765314954300003
7708,5000.000000000000000,8331.867550799999663,462.847853101999988,11500000553.000000000000000,Unchanged,500000.000000000000000,-73.819865250500001,40.766583410199999
7709,5000.000000000000000,4923.360719659999631,518.211810321000030,11500000554.000000000000000,Unchanged,500000.000000000000000,-73.819390142000003,40.766704198100001
7710,5000.000000000000000,5126.556525820000388,465.350608129000022,11500000555.000000000000000,Unchanged,500000.000000000000000,-73.819001978900005,40.766758671600002
7711,5000.000000000000000,6464.874757730000056,468.810251333999986,11500000556.000000000000000,Unchanged,500000.000000000000000,-73.821419387000006,40.766579451799998
7712,5000.000000000000000,4747.825941209999655,453.655919186999995,11500000557.000000000000000,Unchanged,500000.000000000000000,-73.821477292300003,40.766745215000000
7713,5000.000000000000000,10882.471397499999512,678.372668840999950,11500000558.000000000000000,Unchanged,500000.000000000000000,-73.824191602200003,40.765271521099997
7714,5000.000000000000000,4973.035233329999755,386.236771558999976,11500000559.000000000000000,Unchanged,500000.000000000000000,-73.824613936199995,40.765456670600003
7715,5000.000000000000000,6097.986362470000131,599.813456158000008,11500000560.000000000000000,Updated,500000.000000000000000,-73.824889308799996,40.765399665499999
7716,5000.000000000000000,13705.020307000000685,732.193572697000036,11500000562.000000000000000,Unchanged,500000.000000000000000,-73.836657914200003,40.786581836700002
7717,5000.000000000000000,12150.548451799999384,563.685196220999956,11500000563.000000000000000,Unchanged,500000.000000000000000,-73.836910469700001,40.787164277599999
7718,5000.000000000000000,4110.995530709999912,313.741459227000007,11500000564.000000000000000,Updated,500000.000000000000000,-73.837883208500003,40.783527792199997
7719,5000.000000000000000,12697.105053499999485,616.806372835000047,11500000565.000000000000000,Unchanged,500000.000000000000000,-73.838048972699994,40.784262500700002
7720,5000.000000000000000,15927.245956400000068,570.911325522999960,11500000566.000000000000000,Updated,500000.000000000000000,-73.838078948299994,40.784470330300003
7721,5000.000000000000000,6603.308370599999762,369.494128570999976,11500000567.000000000000000,Unchanged,500000.000000000000000,-73.838249918399995,40.784848182700003
7722,5000.000000000000000,10980.378699499999129,513.524450738000041,11500000568.000000000000000,Updated,500000.000000000000000,-73.838764365399996,40.785427629200001
7723,5000.000000000000000,2716.831142590000127,249.127493200000004,11500000569.000000000000000,Unchanged,500000.000000000000000,-73.814544163999997,40.759622022199999
7724,5000.000000000000000,2624.272531699999945,254.653458027999989,11500000570.000000000000000,Unchanged,500000.000000000000000,-73.810628085000005,40.759504298600000
7725,5000.000000000000000,3831.923571190000075,373.209392304999994,11500000571.000000000000000,Unchanged,500000.000000000000000,-73.810548640600004,40.763752645200000
7726,5000.000000000000000,5422.290430989999550,609.436155393000035,11500000572.000000000000000,Unchanged,500000.000000000000000,-73.816693776799994,40.759320033700000
7727,5000.000000000000000,2530.026149100000112,292.209091586999989,11500000573.000000000000000,Unchanged,500000.000000000000000,-73.816606056900000,40.759023722899997
7728,5000.000000000000000,17334.618236800000886,1056.702471730000070,11500000574.000000000000000,Unchanged,500000.000000000000000,-73.817728541999998,40.758758561699999
7729,5000.000000000000000,3561.005180409999866,266.717435278999972,11500000590.000000000000000,Unchanged,500000.000000000000000,-73.818881645999994,40.764988000999999
7730,5000.000000000000000,38203.084190399997169,1116.581589440000016,11500000575.000000000000000,Updated,500000.000000000000000,-73.818776259800003,40.759732934299997
7731,5000.000000000000000,6349.120174290000250,416.800326360999975,11500000576.000000000000000,Unchanged,500000.000000000000000,-73.817762277599996,40.760115722800002
7732,5000.000000000000000,5259.726164370000333,342.865730155999984,11500000577.000000000000000,Unchanged,500000.000000000000000,-73.818292177600000,40.760702992799999
7733,5000.000000000000000,3245.123240129999886,317.132788028999983,11500000578.000000000000000,Unchanged,500000.000000000000000,-73.818075844199996,40.761052139400000
7734,5000.000000000000000,4615.680797429999984,437.068879815999992,11500000579.000000000000000,Unchanged,500000.000000000000000,-73.819331647799999,40.760774996099997
7735,5000.000000000000000,11402.315967000000455,832.242824076000034,11500000580.000000000000000,Unchanged,500000.000000000000000,-73.820629943599997,40.761214654600003
7736,5000.000000000000000,5850.671250170000349,479.721288603999994,11500000581.000000000000000,Updated,500000.000000000000000,-73.820012280699999,40.761863132300000
7737,5000.000000000000000,6428.090865860000122,530.719796407999979,11500000582.000000000000000,Unchanged,500000.000000000000000,-73.820218501499994,40.761813966200002
7738,5000.000000000000000,4599.865865789999589,396.147182478999980,11500000584.000000000000000,Unchanged,500000.000000000000000,-73.822090765499993,40.760817488999997
7739,5000.000000000000000,6991.360910749999675,492.750794004999989,11500000585.000000000000000,Updated,500000.000000000000000,-73.822587183400003,40.760601082299999
7740,5000.000000000000000,5244.206882880000194,459.549294185999997,11500000586.000000000000000,Unchanged,500000.000000000000000,-73.823599553700006,40.760387240000000
7741,5000.000000000000000,7643.576523310000084,380.257502524000017,11500000587.000000000000000,Unchanged,500000.000000000000000,-73.822137317900001,40.762457252099999
7742,5000.000000000000000,7209.588491790000262,484.794677852999996,11500000588.000000000000000,Unchanged,500000.000000000000000,-73.820002503200001,40.763093703899997
7743,5000.000000000000000,8166.430241830000341,413.333359680999990,11500000589.000000000000000,Unchanged,500000.000000000000000,-73.818882356900005,40.764237947200002
7744,5000.000000000000000,7363.573680190000232,386.489020422999999,16500001638.000000000000000,New,500000.000000000000000,-74.127651873199994,40.635414339599997
7745,5000.000000000000000,6718.358914649999861,414.804777939000019,11500000591.000000000000000,Unchanged,500000.000000000000000,-73.820014894899998,40.764864715300000
7746,5000.000000000000000,2404.655869530000018,354.937986092000017,11500000592.000000000000000,Unchanged,500000.000000000000000,-73.820845288800001,40.764463517099998
7747,5000.000000000000000,13027.200481300000320,510.613122323000027,11500000593.000000000000000,Unchanged,500000.000000000000000,-73.821752103899996,40.764560679100001
7748,5000.000000000000000,7989.714708620000238,489.797632181999973,11500000594.000000000000000,Unchanged,500000.000000000000000,-73.822342730900004,40.764395103200002
7749,5000.000000000000000,5994.745707580000271,450.078246067999999,11500000595.000000000000000,Updated,500000.000000000000000,-73.822968861099994,40.764527294399997
7750,5000.000000000000000,5711.500236820000282,578.948487407000016,11500000596.000000000000000,Unchanged,500000.000000000000000,-73.822314805800005,40.764047079299999
7751,5000.000000000000000,5525.922199010000440,546.147242355000003,11500000597.000000000000000,Unchanged,500000.000000000000000,-73.822330996900007,40.763378925200001
